,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
25998,35,2,0,868,0,0,2,36,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25999,54,1,0,1087,1,0,6,77,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26000,27,2,0,97,1,1,5,13,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26001,23,3,0,230,0,0,6,264,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26002,49,3,0,503,1,0,7,507,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26003,34,2,0,603,1,0,7,51,4,434,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26004,54,2,1,5249,1,0,11,108,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26005,49,3,0,503,0,0,7,297,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26006,80,1,0,5861,0,0,4,92,8,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26007,41,3,0,0,1,0,7,509,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26008,56,2,0,3784,0,0,5,672,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26009,32,3,0,396,1,0,8,319,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26010,25,2,0,-80,1,1,6,89,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26011,35,2,0,650,1,0,5,241,2,349,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26012,57,1,0,80,0,1,7,158,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26013,53,1,1,-462,0,0,1,470,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26014,35,3,0,243,1,0,5,102,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26015,32,3,0,1,0,0,8,108,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26016,41,0,0,1259,0,0,6,177,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
26017,34,2,0,260,1,0,4,20,2,238,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26018,50,3,0,5420,1,0,11,73,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26019,37,2,0,180,0,0,8,215,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26020,47,1,0,117,1,0,5,113,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26021,36,2,0,496,0,0,5,269,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26022,33,3,0,812,0,0,12,396,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26023,26,2,0,-224,1,1,6,189,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26024,55,2,0,512,0,0,8,115,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26025,36,2,0,0,0,0,6,238,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26026,60,2,0,478,0,0,1,139,1,171,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26027,55,2,0,79,1,0,7,418,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26028,42,2,0,583,1,0,6,153,6,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26029,49,3,0,147,0,1,2,559,1,189,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
26030,48,3,0,3494,0,0,1,145,3,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26031,47,3,0,0,0,1,8,374,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26032,50,1,0,-232,1,0,6,168,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26033,63,2,0,1612,0,0,8,399,2,183,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26034,33,2,0,-416,1,0,5,431,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26035,35,2,0,80,1,1,6,579,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26036,38,3,0,76,1,0,7,196,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26037,41,3,0,8553,1,0,8,304,12,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26038,25,2,0,77,1,0,6,220,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26039,37,2,0,209,1,0,4,100,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26040,57,2,0,703,1,0,5,405,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26041,51,2,0,221,1,0,5,139,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26042,59,1,0,1265,0,1,7,849,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26043,58,2,0,0,0,0,6,436,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26044,33,3,0,146,0,0,7,351,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26045,43,3,0,136,0,0,8,120,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26046,52,3,0,3687,1,1,6,741,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26047,29,2,0,0,1,0,6,281,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26048,29,2,0,415,0,1,1,161,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26049,59,0,0,59,0,0,8,171,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26050,44,1,0,4758,1,0,7,712,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26051,48,1,0,2677,0,0,6,23,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26052,30,0,0,694,1,1,5,599,1,306,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26053,42,2,0,1018,0,0,7,305,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26054,39,2,0,-185,1,0,5,189,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26055,27,2,0,511,1,0,6,85,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26056,39,2,0,5222,1,0,11,239,2,177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26057,33,2,1,6,0,0,8,239,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26058,57,3,0,0,0,0,8,100,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26059,46,2,0,66,1,0,5,211,1,364,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26060,37,2,0,588,1,0,8,65,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26061,29,3,0,1185,1,0,5,536,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26062,39,2,0,-288,1,0,5,227,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26063,36,2,0,1482,1,0,11,154,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26064,37,3,0,600,1,0,11,116,2,196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26065,37,3,0,975,1,1,11,69,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26066,47,2,0,555,1,1,10,478,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26067,57,1,0,604,0,0,11,187,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26068,46,1,0,355,1,0,5,320,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26069,32,2,0,0,1,0,8,322,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26070,21,3,0,1258,0,0,7,404,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26071,36,2,0,-128,0,1,7,821,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26072,48,2,0,410,1,0,5,116,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26073,30,2,0,-44,1,0,7,97,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26074,41,1,1,210,1,0,5,383,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26075,34,1,0,239,1,0,6,107,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26076,34,3,0,611,0,0,6,350,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26077,51,2,0,95,1,0,7,1309,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26078,33,2,0,1480,1,0,5,223,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26079,36,1,0,345,1,0,4,223,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26080,44,3,0,643,0,0,10,324,1,143,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
26081,37,2,0,1152,0,0,1,222,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26082,67,2,0,1146,0,0,11,259,1,92,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26083,58,2,0,2777,1,0,11,214,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26084,52,1,0,353,0,0,7,395,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26085,42,2,0,68,0,0,8,314,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26086,31,2,0,887,0,0,1,427,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26087,30,2,0,75,1,0,5,123,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26088,27,2,0,299,1,0,2,29,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26089,44,2,0,0,1,1,5,161,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26090,40,1,0,210,1,0,5,22,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26091,45,3,0,311,1,1,5,81,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26092,37,2,0,7622,1,1,5,111,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26093,43,1,0,8,0,0,7,245,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26094,34,2,0,16,0,0,8,990,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26095,38,2,0,318,0,0,8,274,1,182,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26096,43,1,0,75,1,0,7,118,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26097,37,2,0,51,0,1,1,2150,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26098,30,1,0,1127,1,0,5,13,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26099,39,2,0,7066,1,0,5,667,3,357,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
26100,69,2,0,9064,0,0,8,714,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26101,31,1,0,76,0,1,7,146,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26102,54,2,0,-939,1,0,5,202,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26103,41,1,0,1529,0,0,7,61,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26104,52,3,0,199,1,1,2,373,1,236,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26105,32,2,0,337,0,0,5,51,3,368,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26106,42,2,0,83,0,0,5,300,5,358,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
26107,33,3,0,98,1,1,5,109,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26108,43,0,0,1123,1,0,4,191,2,322,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26109,50,2,0,-130,1,0,7,328,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26110,41,3,0,-78,1,0,2,69,4,252,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26111,56,2,0,778,1,0,5,149,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26112,34,2,0,2137,0,0,5,245,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26113,44,2,0,281,1,0,5,604,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26114,50,2,0,2062,0,0,5,165,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26115,28,2,0,15,1,0,7,133,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26116,33,2,0,0,1,0,11,330,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26117,41,2,0,1141,1,0,1,75,1,247,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26118,39,2,0,175,0,1,6,757,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26119,32,2,0,-23,0,1,8,152,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26120,31,3,0,56,0,0,5,320,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26121,33,1,0,329,1,0,5,44,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26122,31,2,0,1086,0,0,11,410,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26123,55,2,0,1164,0,0,11,242,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26124,46,3,0,460,1,0,5,1102,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26125,30,2,0,5909,1,0,5,420,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26126,32,2,0,2,1,0,6,354,17,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26127,55,2,0,166,0,0,11,324,7,153,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26128,31,2,0,202,1,0,5,590,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26129,31,0,0,668,0,0,11,75,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26130,37,2,0,12939,1,1,7,39,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26131,49,2,0,7317,1,0,5,140,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26132,46,2,0,-396,0,1,8,115,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26133,51,2,0,-20,0,0,7,58,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26134,48,2,0,1526,0,0,8,273,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26135,50,2,0,77,0,0,5,138,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26136,53,2,0,66,0,0,6,360,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26137,50,2,1,2405,1,0,5,114,1,287,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26138,40,2,0,1148,1,0,8,105,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26139,35,3,0,175,1,0,8,257,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26140,57,2,0,1230,0,0,2,200,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26141,54,1,0,-16,0,1,7,346,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26142,31,2,0,11839,1,1,11,533,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26143,38,1,0,132,1,0,5,797,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26144,51,2,0,194,0,1,7,71,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26145,59,1,0,741,0,0,11,194,2,152,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26146,33,3,0,158,0,0,2,192,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26147,60,3,0,5041,0,0,5,8,7,181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26148,46,1,0,107,1,0,8,109,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26149,50,3,0,0,1,0,6,243,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26150,40,2,0,211,1,0,5,216,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26151,32,2,0,517,1,0,5,528,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26152,32,3,0,974,1,0,6,228,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26153,37,2,0,5287,1,1,11,599,4,100,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26154,47,2,0,506,0,0,7,134,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26155,41,2,0,842,1,0,5,144,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26156,34,2,0,405,1,0,5,103,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26157,51,1,0,1275,0,0,6,92,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26158,38,2,0,1828,0,0,6,35,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26159,34,2,0,128,1,0,5,114,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26160,48,1,0,2227,0,0,8,98,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26161,28,2,0,3575,1,0,6,245,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26162,36,2,0,1989,0,0,6,344,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26163,30,3,0,255,1,0,5,119,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26164,45,1,0,323,1,0,5,276,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26165,26,2,0,233,1,0,7,236,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26166,60,3,0,1164,1,0,5,325,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26167,41,2,0,0,1,0,12,43,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26168,29,2,0,399,0,0,6,210,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26169,40,2,0,1808,1,0,5,560,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26170,27,3,0,1993,1,0,5,102,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26171,26,2,1,-516,1,0,5,386,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26172,59,3,0,220,1,0,7,30,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26173,38,3,0,0,0,0,8,119,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26174,34,3,0,5722,1,0,11,157,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26175,46,1,0,259,0,1,7,652,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26176,32,3,0,3517,1,0,5,57,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26177,42,3,0,221,1,0,5,720,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26178,34,2,0,296,0,0,8,609,13,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26179,53,0,0,13,0,0,1,69,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26180,35,3,0,458,1,0,4,2129,1,322,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
26181,45,2,0,759,1,0,6,172,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26182,50,1,0,33,1,0,6,134,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26183,30,2,0,-98,1,0,5,173,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26184,50,1,0,8000,1,0,8,221,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26185,35,3,0,1731,0,0,7,361,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26186,26,2,0,586,1,1,5,215,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26187,52,2,0,5,1,1,7,94,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26188,31,2,0,4,1,0,7,21,24,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26189,31,2,0,0,1,0,11,23,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26190,60,2,0,196,0,0,6,583,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26191,33,3,0,-303,1,0,5,126,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26192,31,3,0,623,1,0,5,96,2,349,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26193,37,3,0,0,1,0,5,55,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26194,45,2,0,1415,1,0,11,483,1,116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
26195,34,2,1,421,1,0,5,247,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26196,28,2,0,-97,1,0,1,79,1,225,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26197,32,2,0,1281,1,0,4,222,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26198,31,3,0,6,0,0,8,243,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26199,29,3,0,119,1,0,5,136,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26200,58,3,0,1318,0,0,7,184,1,179,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26201,46,3,0,461,0,0,12,369,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26202,34,2,0,-694,1,0,5,62,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26203,26,2,0,63,0,0,7,76,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26204,31,0,0,640,0,0,2,92,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26205,54,0,0,1956,0,0,11,221,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26206,36,2,0,853,0,0,6,15,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26207,33,2,0,44,1,1,5,231,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26208,30,3,0,3026,0,0,7,251,1,535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
26209,31,3,0,29230,0,0,8,50,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26210,57,2,0,137,1,0,6,91,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26211,27,3,0,149,0,1,1,283,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26212,52,1,0,1697,0,0,6,153,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
